Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
2,562230,562209,562221,562213,561431
6,562450,562430,562441,562434,561652
11,562670,562651,562661,562655,561872
3,562870,562873,562881,562876,562092
5,563070,563094,563101,563097,562313
8,563310,563315,563321,563318,562533
12,563510,563536,563541,563540,562754
4,563750,563758,563761,563761,562974
9,563990,563979,563981,563982,563195
10,564200,564200,564202,564203,563415
1,564440,564422,564422,564424,563635
2,564660,564643,564642,564645,563856
7,564890,564864,564862,564866,564076
11,565120,565086,565082,565087,564297
6,565320,565307,565302,565308,564517
5,565520,565528,565522,565530,564737
3,565710,565750,565742,565751,564958
12,565960,565971,565962,565972,565178
8,566180,566192,566182,566193,565399
9,566360,566414,566402,566414,565619
4,566650,566635,566622,566635,565839
10,566840,566856,566842,566856,566060
1,567130,567078,567062,567077,566280
7,567480,567483,567499,567489,566721
2,567710,567705,567719,567709,566942
6,567940,567926,567939,567930,567162
11,568170,568147,568159,568150,567382
3,568330,568368,568379,568371,567603
5,568540,568590,568599,568592,567823
8,568790,568811,568819,568812,568044
12,569060,569032,569039,569033,568264
4,569260,569253,569259,569254,568484
9,569440,569475,569479,569474,568705
1,569710,569696,569699,569695,568925
10,569920,569917,569919,569916,569146
7,570150,570138,570139,570136,569366
6,570370,570360,570359,570357,569586
2,570560,570581,570579,570577,569807
3,570810,570802,570799,570798,570027
11,571010,571023,571020,571019,570248
8,571250,571245,571240,571239,570468
5,571450,571466,571460,571460,570689
4,571670,571687,571680,571681,570909
12,571900,571908,571900,571901,571129
9,572110,572129,572120,572122,571350
10,572350,572351,572340,572342,571570
1,572640,572572,572560,572563,571791
6,573060,572979,572987,572963,572231
7,573210,573199,573206,573184,572452
3,573420,573418,573426,573405,572672
2,573640,573638,573646,573626,572893
8,573820,573857,573865,573847,573113
11,574100,574077,574085,574068,573334
4,574260,574296,574305,574289,573554
5,574490,574516,574524,574510,573774
9,574670,574736,574744,574731,573995
12,574960,574955,574963,574951,574215
1,575180,575175,575183,575172,574436
10,575390,575394,575403,575393,574656
7,575600,575614,575622,575614,574876
6,575830,575834,575842,575835,575097
2,576080,576053,576062,576056,575317
3,576300,576273,576281,576277,575538
11,576490,576492,576501,576498,575758
8,576730,576712,576721,576719,575978
5,576930,576932,576940,576940,576199
4,577140,577151,577160,577161,576419
9,577310,577371,577380,577382,576640
1,577610,577590,577599,577603,576860
12,577850,577810,577819,577823,577081
10,578020,578029,578038,578044,577301
6,578510,578464,578481,578466,577742
7,578710,578685,578700,578688,577962
3,578950,578906,578920,578909,578183
2,579210,579127,579140,579130,578403
8,579350,579347,579359,579351,578623
11,579560,579568,579579,579572,578844
4,579790,579789,579799,579793,579064
5,580030,580009,580018,580014,579285
1,580240,580230,580238,580236,579505
9,580400,580451,580458,580457,579725
10,580630,580672,580678,580678,579946
12,580890,580892,580897,580899,580166
6,581080,581113,581117,581120,580387
3,581350,581334,581337,581341,580607
7,581590,581555,581556,581562,580828
8,581810,581775,581776,581784,581048
2,582020,581996,581996,582005,581268
4,582220,582217,582216,582226,581489
11,582420,582437,582435,582447,581709
5,582670,582658,582655,582668,581930
9,582840,582879,582875,582889,582150
1,583070,583100,583094,583110,582370
12,583340,583320,583314,583332,582591
10,583550,583541,583534,583553,582811
3,583960,583963,583973,583957,583252
6,584190,584183,584192,584178,583472
8,584420,584403,584412,584399,583693
7,584640,584624,584632,584620,583913
4,584880,584844,584851,584841,584134
2,585100,585064,585071,585062,584354
5,585300,585285,585291,585283,584575
11,585540,585505,585511,585504,584795
1,585730,585726,585730,585725,585015
9,585880,585946,585950,585946,585236
10,586120,586166,586170,586167,585456
12,586400,586387,586389,586388,585677
6,586570,586607,586609,586609,585897
3,586830,586827,586829,586830,586117
7,587090,587048,587048,587051,586338
8,587280,587268,587268,587272,586558
2,587460,587489,587488,587493,586779
4,587680,587709,587707,587714,586999
5,587910,587929,587927,587935,587220
1,588150,588150,588147,588156,587440
11,588350,588370,588367,588377,587660
9,588570,588591,588586,588598,587881
12,588840,588811,588806,588819,588101
10,589080,589031,589026,589040,588322
3,589510,589460,589468,589457,588762
6,589720,589680,589688,589678,588983
8,589910,589901,589908,589899,589203
7,590130,590121,590127,590120,589424
4,590360,590341,590347,590341,589644
2,590580,590562,590567,590562,589864
1,590780,590782,590787,590783,590085
5,590980,591003,591007,591004,590305
9,591170,591223,591226,591224,590526
11,591430,591444,591446,591445,590746
10,591650,591664,591666,591666,590967
12,591930,591884,591886,591887,591187
3,592090,592105,592105,592108,591407
8,592330,592325,592325,592329,591628
6,592530,592546,592545,592550,591848
4,592770,592766,592765,592771,592069
7,593020,592987,592985,592992,592289
2,593190,593207,593204,593213,592509
5,593430,593427,593424,593434,592730
1,593660,593648,593644,593655,592950
9,593870,593868,593864,593876,593171
10,594040,594089,594083,594097,593391
11,594280,594309,594303,594318,593611
12,594590,594530,594523,594539,593832
8,594950,594950,594960,594941,594273
3,595190,595171,595180,595163,594493
4,595390,595391,595400,595384,594714
6,595630,595612,595620,595605,594934
2,595810,595832,595839,595826,595154
7,596040,596052,596059,596047,595375
1,596260,596273,596279,596269,595595
5,596440,596493,596499,596490,595816
10,596710,596714,596718,596711,596036
9,596940,596934,596938,596932,596256
12,597190,597155,597158,597154,596477
11,597420,597375,597378,597375,596697
3,597550,597595,597597,597596,596918
8,597840,597816,597817,597817,597138
6,598060,598036,598037,598038,597358
4,598250,598257,598256,598260,597579
2,598460,598477,598476,598481,597799
1,598720,598698,598696,598702,598020
7,598950,598918,598916,598923,598240
5,599150,599138,599135,599145,598461
9,599340,599359,599355,599366,598681
10,599570,599579,599575,599587,598901
11,599780,599800,599795,599808,599122
12,600010,600020,600014,600029,599342
8,600480,600450,600462,600451,599783
3,600720,600672,600682,600672,600003
4,600920,600893,600902,600894,600224
6,601110,601114,601122,601115,600444
1,601360,601335,601342,601336,600665
2,601550,601556,601562,601558,600885
5,601730,601777,601782,601779,601106
7,601970,601999,602002,602000,601326
10,602200,602220,602222,602222,601546
9,602460,602441,602442,602443,601767
12,602660,602662,602662,602665,601987
11,602870,602883,602882,602886,602208
8,603150,603105,603102,603107,602428
4,603340,603326,603322,603329,602648
3,603560,603547,603542,603550,602869
6,603740,603768,603762,603771,603089
2,603990,603989,603982,603993,603310
1,604210,604210,604202,604214,603530
5,604400,604432,604422,604436,603750
10,604610,604653,604642,604657,603971
7,604900,604874,604862,604878,604191
12,605090,605095,605081,605100,604412
9,605320,605316,605301,605321,604632
11,605580,605537,605521,605542,604853
4,605970,605960,605962,605948,605293
8,606210,606180,606182,606169,605514
6,606430,606400,606402,606391,605734
3,606650,606620,606622,606612,605955
1,606870,606840,606841,606833,606175
2,607110,607060,607061,607054,606395
10,607210,607281,607281,607275,606616
5,607470,607501,607501,607496,606836
12,607670,607721,607721,607718,607057
7,607890,607941,607941,607939,607277
11,608140,608161,608161,608160,607497
9,608330,608381,608381,608381,607718
8,608640,608601,608601,608602,607938
4,608860,608821,608821,608823,608159
6,609050,609041,609041,609045,608379
1,609300,609261,609261,609266,608600
3,609470,609482,609481,609487,608820
2,609740,609702,609701,609708,609040
5,609920,609922,609921,609929,609261
10,610100,610142,610141,610150,609481
7,610360,610362,610361,610372,609702
12,610560,610582,610581,610593,609922
9,610790,610802,610801,610814,610142
11,611060,611022,611021,611035,610363
4,611450,611450,611462,611451,610804
8,611710,611671,611682,611672,611024
1,611940,611892,611902,611893,611244
6,612140,612113,612122,612114,611465
2,612320,612334,612342,612335,611685
3,612510,612555,612562,612556,611906
10,612750,612776,612782,612777,612126
5,613000,612997,613002,612998,612347
12,613190,613218,613222,613219,612567
7,613430,613439,613442,613440,612787
11,613640,613660,613662,613661,613008
9,613870,613881,613882,613882,613228
4,614070,614102,614102,614103,613449
8,614340,614323,614323,614324,613669
6,614560,614544,614543,614545,613889
1,614820,614765,614763,614766,614110
2,614990,614986,614983,614987,614330
10,615190,615207,615203,615208,614551
3,615460,615428,615423,615429,614771
12,615640,615649,615643,615650,614992
5,615870,615870,615863,615871,615212
11,616080,616091,616083,616092,615432
7,616310,616312,616303,616313,615653
9,616540,616533,616523,616534,615873
8,616930,616950,616957,616941,616314
4,617150,617170,617177,617162,616534
1,617390,617391,617396,617382,616755
6,617620,617611,617616,617603,616975
10,617820,617831,617836,617824,617196
2,618030,618051,618056,618045,617416
12,618310,618271,618276,618266,617636
3,618460,618491,618496,618487,617857
11,618750,618711,618716,618707,618077
5,618940,618932,618935,618928,618298
9,619150,619152,619155,619149,618518
7,619330,619372,619375,619370,618739
8,619630,619592,619595,619591,618959
1,619840,619812,619815,619812,619179
4,620030,620032,620035,620033,619400
6,620240,620252,620255,620253,619620
2,620460,620472,620475,620474,619841
10,620660,620693,620694,620695,620061
3,620940,620913,620914,620916,620281
12,621120,621133,621134,621137,620502
5,621360,621353,621354,621358,620722
11,621560,621573,621574,621578,620943
7,621810,621793,621794,621799,621163
9,622000,622013,622014,622020,621383
1,622480,622441,622449,622433,621824
8,622680,622661,622668,622654,622045
6,622920,622881,622888,622875,622265
4,623130,623101,623108,623095,622486
10,623310,623321,623328,623316,622706
2,623540,623541,623547,623537,622926
12,623780,623761,623767,623758,623147
3,623960,623981,623987,623979,623367
11,624120,624201,624207,624200,623588
5,624370,624421,624426,624420,623808
9,624600,624641,624646,624641,624028
7,624880,624861,624866,624862,624249
8,625100,625081,625085,625083,624469
1,625350,625301,625305,625304,624690
6,625490,625521,625525,625525,624910
10,625740,625741,625745,625745,625130
4,626000,625961,625964,625966,625351
12,626220,626181,626184,626187,625571
2,626380,626401,626404,626408,625792
11,626610,626621,626624,626629,626012
3,626850,626841,626843,626850,626233
9,627040,627061,627063,627070,626453
5,627270,627281,627283,627291,626673
7,627520,627501,627503,627512,626894
1,627930,627925,627938,627919,627335
8,628160,628145,628157,628140,627555
10,628370,628366,628377,628361,627775
6,628620,628586,628597,628582,627996
12,628820,628807,628816,628803,628216
4,629040,629027,629036,629024,628437
11,629260,629248,629256,629245,628657
2,629450,629468,629475,629466,628878
9,629660,629689,629695,629687,629098
3,629890,629909,629915,629908,629318
7,630100,630129,630134,630129,629539
5,630330,630350,630354,630350,629759
1,630600,630570,630574,630570,629980
8,630770,630791,630793,630791,630200
6,630980,631011,631013,631012,630420
10,631210,631232,631232,631233,630641
4,631440,631452,631452,631454,630861
12,631650,631673,631672,631675,631082
2,631880,631893,631891,631896,631302
11,632130,632114,632111,632117,631522
3,632330,632334,632331,632338,631743
9,632570,632555,632550,632559,631963
5,632790,632775,632770,632780,632184
7,633060,632996,632990,633001,632404
8,633420,633419,633431,633414,632845
1,633670,633640,633650,633635,633065
10,633860,633861,633870,633857,633286
6,634070,634081,634090,634078,633506
12,634320,634302,634310,634299,633727
4,634470,634523,634529,634520,633947
11,634730,634744,634749,634741,634167
2,634970,634965,634969,634963,634388
9,635190,635185,635189,635184,634608
3,635410,635406,635408,635405,634829
7,635660,635627,635628,635626,635049
5,635850,635848,635848,635847,635269
1,636070,636069,636068,636069,635490
8,636290,636289,636287,636290,635710
10,636480,636510,636507,636511,635931
12,636760,636731,636727,636732,636151
6,636900,636952,636947,636953,636372
11,637180,637173,637166,637174,636592
4,637380,637393,637386,637396,636812
9,637590,637614,637606,637617,637033
2,637800,637835,637825,637838,637253
7,638110,638056,638045,638059,637474
3,638260,638277,638265,638280,637694
5,638550,638497,638485,638502,637914
8,638930,638918,638927,638916,638355
1,639160,639138,639147,639137,638576
12,639370,639359,639367,639358,638796
10,639520,639580,639587,639579,639016
11,639820,639801,639807,639800,639237
6,640030,640022,640027,640021,639457
9,640230,640243,640247,640242,639678
4,640490,640464,640467,640463,639898
7,640660,640685,640686,640684,640119
2,640880,640906,640906,640905,640339
5,641080,641127,641126,641126,640559
3,641310,641348,641346,641347,640780
8,641590,641569,641566,641568,641000
12,641800,641790,641786,641789,641221
1,642040,642010,642006,642010,641441
10,642230,642231,642226,642231,641661
6,642450,642452,642445,642452,641882
11,642670,642673,642665,642673,642102
4,642920,642894,642885,642894,642323
9,643130,643115,643105,643115,642543
2,643310,643336,643325,643336,642764
7,643550,643557,643545,643557,642984
3,643790,643778,643765,643778,643204
5,644010,643999,643985,643999,643425
12,644390,644417,644421,644409,643866
8,644650,644637,644641,644629,644086
10,644850,644857,644860,644850,644306
1,645110,645077,645080,645070,644527
11,645290,645297,645300,645291,644747
6,645540,645517,645520,645512,644968
9,645740,645737,645740,645732,645188
4,645970,645957,645959,645953,645408
7,646150,646177,646179,646174,645629
2,646360,646397,646399,646394,645849
5,646570,646617,646619,646615,646070
3,646820,646837,646839,646836,646290
12,647080,647057,647058,647056,646511
8,647280,647277,647278,647277,646731
1,647530,647497,647498,647497,646951
10,647720,647717,647718,647718,647172
11,647960,647937,647938,647939,647392
9,648120,648157,648157,648159,647613
6,648360,648377,648377,648380,647833
7,648590,648597,648597,648601,648053
4,648840,648817,648817,648821,648274
5,649070,649037,649036,649042,648494
2,649240,649257,649256,649263,648715
3,649470,649477,649476,649483,648935
8,649870,649893,649908,649892,649376
12,650100,650113,650127,650112,649596
10,650310,650334,650347,650332,649817
1,650550,650554,650567,650553,650037
9,650740,650775,650786,650773,650258
11,651020,650995,651006,650994,650478
7,651210,651216,651226,651214,650698
6,651450,651437,651445,651435,650919
5,651670,651657,651665,651655,651139
4,651890,651878,651884,651876,651360
3,652090,652098,652104,652096,651580
2,652320,652319,652324,652316,651800
12,652540,652539,652543,652537,652021
8,652800,652760,652763,652757,652241
10,652960,652980,652982,652978,652462
9,653160,653201,653202,653198,652682
1,653380,653421,653422,653419,652902
11,653630,653642,653641,653639,653123
6,653850,653862,653861,653860,653343
7,654140,654083,654081,654080,653564
4,654340,654303,654300,654300,653784
5,654550,654524,654520,654521,654005
2,654720,654744,654739,654741,654225
3,654950,654965,654959,654962,654445
8,655380,655373,655390,655370,654886
12,655580,655594,655609,655591,655107
9,655760,655814,655829,655811,655327
10,656030,656035,656048,656032,655547
11,656230,656255,656268,656252,655768
1,656480,656476,656487,656473,655988
7,656710,656696,656706,656693,656209
6,656920,656917,656926,656914,656429
5,657140,657137,657145,657134,656650
4,657380,657358,657365,657355,656870
3,657570,657579,657584,657575,657090
2,657780,657799,657804,657796,657311
8,658000,658020,658023,658016,657531
9,658200,658240,658243,658237,657752
12,658440,658461,658462,658457,657972
10,658660,658681,658682,658677,658192
1,658920,658902,658901,658898,658413
11,659110,659122,659120,659118,658633
7,659410,659343,659340,659339,658854
5,659580,659564,659559,659559,659074
6,659740,659784,659779,659780,659294
3,660030,660005,659998,660000,659515
4,660220,660225,660218,660221,659735
2,660470,660446,660437,660441,659956
9,660860,660853,660871,660851,660397
8,661050,661074,661090,661071,660617
10,661270,661294,661309,661292,660837
12,661530,661515,661529,661513,661058
11,661720,661736,661748,661733,661278
1,661960,661957,661968,661954,661499
5,662140,662177,662187,662175,661719
7,662420,662398,662406,662395,661939
3,662640,662619,662626,662616,662160
6,662820,662839,662845,662836,662380
2,663050,663060,663064,663057,662601
4,663260,663281,663284,663278,662821
8,663490,663501,663503,663498,663041
9,663700,663722,663723,663719,663262
12,663930,663943,663942,663939,663482
10,664160,664163,664161,664160,663703
11,664370,664384,664381,664381,663923
5,664610,664605,664600,664601,664144
1,664860,664825,664819,664822,664364
7,665040,665046,665039,665043,664584
6,665240,665267,665258,665263,664805
3,665520,665488,665478,665484,665025
4,665720,665708,665697,665704,665246
2,665950,665929,665916,665925,665466
9,666340,666340,666353,666337,665907
8,666570,666561,666573,666557,666127
10,666760,666781,666792,666778,666348
12,666990,667001,667012,666999,666568
5,667230,667222,667231,667219,666788
11,667440,667442,667450,667440,667009
7,667650,667663,667670,667661,667229
1,667870,667883,667889,667881,667450
3,668130,668104,668108,668102,667670
6,668320,668324,668328,668323,667891
2,668540,668545,668547,668543,668111
4,668790,668765,668767,668764,668331
9,668960,668985,668986,668984,668552
10,669190,669206,669205,669205,668772
8,669430,669426,669425,669426,668993
5,669680,669647,669644,669646,669213
12,669870,669867,669863,669867,669433
11,670050,670088,670083,670088,669654
1,670320,670308,670302,670308,669874
7,670530,670528,670522,670529,670095
3,670750,670749,670741,670750,670315
2,670960,670969,670960,670970,670536
6,671160,671190,671180,671191,670756
4,671450,671410,671399,671412,670976
10,671830,671818,671837,671815,671417
9,672020,672039,672057,672037,671638
5,672270,672260,672276,672258,671858
8,672490,672481,672496,672479,672078
11,672700,672702,672715,672700,672299
12,672920,672923,672935,672921,672519
7,673070,673145,673154,673142,672740
1,673380,673366,673374,673364,672960
2,673580,673587,673593,673585,673180
3,673790,673808,673812,673806,673401
4,674020,674029,674032,674027,673621
6,674210,674250,674251,674248,673842
9,674490,674472,674471,674469,674062
10,674670,674693,674690,674690,674283
8,674930,674914,674910,674912,674503
5,675150,675135,675129,675133,674723
12,675360,675356,675349,675354,674944
11,675600,675578,675568,675575,675164
7,675760,675799,675788,675796,675385
2,676030,676020,676007,676017,675605
1,676270,676241,676226,676239,675825
3,676440,676462,676446,676460,676046
6,676700,676683,676665,676681,676266
4,676930,676905,676885,676902,676487
10,677350,677327,677335,677326,676927
9,677580,677548,677555,677547,677148
5,677810,677769,677774,677768,677368
8,678020,677990,677994,677989,677589
11,678170,678210,678214,678211,677809
12,678410,678431,678434,678432,678030
2,678630,678652,678654,678653,678250
7,678880,678873,678873,678874,678470
3,679110,679094,679093,679096,678691
1,679340,679315,679313,679317,678911
4,679540,679535,679533,679538,679132
6,679750,679756,679752,679759,679352
10,679990,679977,679972,679981,679572
5,680230,680198,680192,680202,679793
9,680390,680419,680412,680423,680013
11,680640,680640,680631,680644,680234
8,680850,680861,680851,680866,680454
2,681050,681081,681071,681087,680674
12,681310,681302,681291,681308,680895
7,681560,681523,681511,681529,681115
1,681750,681744,681730,681751,681336
3,681960,681965,681950,681972,681556
6,682160,682186,682170,682193,681777
4,682400,682406,682390,682414,681997
5,682830,682817,682831,682819,682438
10,683030,683038,683051,683040,682658
11,683280,683259,683271,683261,682879
9,683450,683481,683490,683482,683099
2,683680,683702,683710,683703,683319
8,683900,683923,683930,683923,683540
7,684200,684144,684150,684144,683760
12,684380,684365,684370,684365,683981
3,684560,684586,684590,684586,684201
1,684790,684808,684810,684807,684422
4,684970,685029,685030,685028,684642
6,685200,685250,685250,685249,684862
10,685470,685471,685469,685470,685083
5,685720,685692,685689,685690,685303
9,685910,685914,685909,685911,685524
11,686150,686135,686129,686132,685744
8,686370,686356,686349,686353,685964
2,686580,686577,686569,686574,686185
12,686830,686798,686789,686795,686405
7,687070,687019,687009,687016,686626
3,687250,687241,687228,687237,686846
4,687420,687462,687448,687458,687066
1,687700,687683,687668,687678,687287
6,687880,687904,687888,687899,687507
5,688310,688310,688326,688306,687948
10,688530,688531,688546,688527,688169
11,688760,688752,688766,688748,688389
9,688940,688974,688986,688970,688609
2,689180,689195,689206,689191,688830
8,689400,689416,689426,689413,689050
7,689630,689637,689645,689634,689271
12,689900,689859,689865,689856,689491
4,690070,690080,690085,690077,689711
3,690280,690301,690305,690299,689932
6,690500,690523,690525,690520,690152
1,690780,690744,690745,690741,690373
5,690980,690965,690965,690963,690593
11,691160,691186,691185,691184,690813
10,691390,691408,691405,691406,691034
2,691610,691629,691625,691627,691254
9,691810,691850,691845,691849,691475
7,692070,692072,692064,692070,691695
8,692310,692293,692284,692291,691916
4,692520,692514,692504,692513,692136
12,692750,692735,692724,692734,692356
3,692930,692957,692944,692956,692577
1,693210,693178,693164,693177,692797
6,693430,693399,693384,693399,693018
11,693850,693817,693832,693819,693458
5,694110,694038,694052,694040,693679
2,694270,694260,694272,694262,693899
10,694460,694482,694492,694484,694120
7,694680,694704,694712,694705,694340
9,694930,694925,694933,694927,694561
4,695170,695147,695153,695149,694781
8,695350,695369,695373,695371,695001
3,695570,695591,695593,695592,695222
12,695770,695812,695813,695814,695442
6,695980,696034,696033,696036,695663
1,696260,696256,696254,696257,695883
5,696480,696478,696474,696479,696103
11,696720,696699,696694,696701,696324
10,696920,696921,696914,696923,696544
2,697140,697143,697134,697144,696765
9,697380,697365,697355,697366,696985
7,697600,697586,697575,697588,697205
8,697840,697808,697795,697809,697426
4,698060,698030,698015,698031,697646
12,698210,698252,698235,698253,697867
3,698480,698473,698455,698475,698087
6,698640,698695,698676,698696,698308
1,698970,698917,698896,698918,698528
11,699300,699327,699340,699326,698969
5,699510,699549,699560,699547,699189
2,699800,699771,699781,699769,699410
10,699960,699992,700001,699991,699630
7,700250,700214,700221,700213,699850
9,700440,700435,700442,700434,700071
4,700690,700657,700662,700656,700291
8,700890,700879,700882,700878,700512
3,701110,701100,701103,701099,700732
12,701310,701322,701323,701321,700952
1,701570,701544,701543,701543,701173
6,701760,701765,701764,701765,701393
11,701970,701987,701984,701986,701614
2,702230,702209,702204,702208,701834
5,702400,702430,702425,702430,702055
7,702670,702652,702645,702651,702275
10,702810,702873,702865,702873,702495
4,703110,703095,703086,703095,702716
9,703310,703317,703306,703317,702936
3,703530,703538,703526,703538,703157
8,703740,703760,703747,703760,703377
12,703990,703982,703967,703982,703597
6,704160,704203,704187,704203,703818
1,704500,704425,704408,704425,704038
2,704880,704842,704853,704842,704479
11,705050,705063,705073,705064,704699
7,705310,705285,705294,705286,704920
5,705540,705507,705514,705507,705140
4,705700,705728,705735,705729,705361
10,705930,705950,705955,705951,705581
3,706190,706171,706176,706172,705802
9,706370,706393,706396,706394,706022
12,706600,706614,706617,706615,706242
8,706850,706836,706837,706837,706463
1,707070,707057,707058,707059,706683
6,707290,707279,707278,707280,706904
11,707460,707501,707499,707502,707124
2,707720,707722,707719,707724,707344
5,707930,707944,707940,707945,707565
7,708200,708165,708160,708167,707785
10,708390,708387,708381,708389,708006
4,708620,708608,708601,708610,708226
9,708830,708830,708822,708832,708447
3,709050,709051,709042,709054,708667
12,709270,709273,709263,709275,708887
1,709500,709495,709483,709497,709108
8,709700,709716,709704,709719,709328
6,709940,709938,709924,709940,709549
2,710350,710352,710363,710349,709989
11,710560,710574,710583,710571,710210
7,710820,710795,710803,710792,710430
5,711050,711016,711024,711013,710651
4,711270,711237,711244,711235,710871
10,711440,711458,711465,711456,711091
3,711680,711679,711685,711678,711312
9,711920,711900,711906,711899,711532
1,712100,712121,712126,712120,711753
12,712310,712342,712346,712342,711973
6,712540,712563,712567,712563,712194
8,712790,712784,712787,712785,712414
2,713010,713005,713008,713006,712634
7,713250,713226,713228,713228,712855
11,713400,713447,713449,713449,713075
4,713660,713669,713669,713670,713296
5,713910,713890,713889,713892,713516
3,714110,714111,714110,714113,713736
10,714310,714332,714330,714335,713957
9,714580,714553,714551,714556,714177
12,714800,714774,714771,714777,714398
1,715000,714995,714992,714999,714618
8,715170,715216,715212,715220,714838
6,715460,715437,715432,715442,715059
7,715890,715852,715869,715848,715500
2,716100,716073,716090,716070,715720
4,716300,716295,716310,716292,715941
11,716490,716516,716530,716513,716161
3,716720,716738,716751,716735,716381
5,716920,716960,716971,716957,716602
9,717130,717181,717191,717179,716822
10,717400,717403,717412,717401,717043
1,717620,717624,717632,717623,717263
12,717850,717846,717853,717845,717483
6,718080,718067,718073,718067,717704
8,718350,718289,718293,718289,717924
2,718490,718510,718514,718511,718145
7,718800,718732,718734,718732,718365
11,718930,718953,718954,718954,718585
4,719180,719175,719175,719176,718806
5,719380,719397,719395,719398,719026
3,719610,719618,719615,719620,719247
9,719820,719840,719836,719842,719467
1,720070,720061,720056,720064,719688
10,720230,720283,720276,720286,719908
12,720500,720504,720497,720508,720128
8,720740,720726,720717,720730,720349
6,720990,720947,720938,720951,720569
7,721430,721374,721386,721372,721010
2,721650,721596,721607,721594,721230
4,721840,721818,721827,721817,721451
11,722040,722040,722048,722039,721671
3,722250,722261,722268,722261,721892
5,722460,722483,722489,722483,722112
1,722720,722705,722709,722706,722333
9,722870,722926,722930,722928,722553
12,723140,723148,723151,723150,722773
10,723330,723370,723371,723372,722994
6,723590,723591,723592,723595,723214
8,723840,723813,723812,723817,723435
7,724090,724035,724033,724039,723655
4,724300,724257,724254,724261,723875
2,724520,724478,724474,724484,724096
3,724730,724700,724695,724706,724316
11,724890,724922,724915,724928,724537
5,725130,725143,725136,725150,724757
9,725310,725365,725356,725373,724977
1,725610,725587,725577,725595,725198
12,725760,725808,725798,725817,725418
6,725990,726030,726018,726039,725639
10,726260,726252,726239,726261,725859
8,726520,726474,726459,726484,726080
4,726920,726893,726907,726902,726520
7,727140,727115,727128,727124,726741
3,727360,727338,727348,727345,726961
2,727580,727560,727569,727566,727182
5,727740,727782,727790,727788,727402
11,728020,728004,728011,728009,727622
1,728260,728226,728232,728231,727843
9,728390,728449,728452,728452,728063
6,728680,728671,728673,728674,728284
12,728890,728893,728894,728895,728504
8,729090,729115,729115,729117,728724
10,729340,729337,729336,729338,728945
7,729570,729560,729556,729560,729165
4,729770,729782,729777,729781,729386
2,729970,730004,729998,730003,729606
3,730200,730226,730219,730224,729827
5,730450,730448,730440,730446,730047
1,730660,730671,730660,730667,730267
11,730900,730893,730881,730889,730488
9,731060,731115,731102,731110,730708
12,731320,731337,731323,731332,730929
6,731590,731559,731544,731553,731149
10,731820,731782,731764,731775,731369
8,732060,732004,731985,731996,731590
4,732400,732407,732414,732396,732031
7,732630,732628,732634,732617,732251
3,732840,732849,732855,732838,732471
2,733050,733069,733075,733059,732692
1,733310,733290,733296,733281,732912
5,733500,733510,733516,733502,733133
9,733660,733731,733737,733723,733353
11,733920,733951,733957,733944,733574
6,734170,734172,734178,734166,733794
12,734410,734392,734398,734387,734014
8,734590,734613,734619,734608,734235
10,734890,734833,734839,734829,734455
4,735060,735054,735060,735051,734676
3,735300,735274,735280,735272,734896
7,735520,735495,735501,735493,735116
2,735700,735715,735721,735714,735337
5,735920,735936,735941,735936,735557
1,736150,736156,736162,736157,735778
9,736350,736377,736382,736378,735998
6,736560,736597,736603,736599,736219
11,736820,736818,736823,736821,736439
8,737050,737038,737044,737042,736659
12,737230,737259,737264,737263,736880
10,737530,737479,737485,737484,737100
3,737960,737905,737920,737902,737541
4,738170,738126,738140,738123,737761
2,738340,738347,738361,738345,737982
7,738570,738568,738581,738566,738202
1,738800,738789,738801,738788,738423
5,738990,739010,739022,739010,738643
6,739250,739231,739242,739231,738863
9,739420,739452,739462,739453,739084
8,739670,739673,739682,739674,739304
11,739880,739894,739903,739896,739525
10,740100,740115,740123,740117,739745
12,740350,740336,740343,740339,739966
4,740600,740557,740564,740560,740186
3,740780,740778,740784,740782,740406
2,740990,740999,741004,741003,740627
1,741230,741220,741225,741225,740847
7,741440,741441,741445,741447,741068
5,741650,741662,741665,741668,741288
9,741830,741883,741886,741890,741508
6,742080,742104,742106,742111,741729
11,742310,742325,742326,742333,741949
8,742560,742546,742546,742554,742170
12,742810,742767,742767,742776,742390
10,743010,742988,742987,742997,742610
3,743460,743415,743424,743411,743051
4,743650,743636,743644,743632,743272
1,743900,743856,743865,743853,743492
2,744110,744077,744085,744074,743713
5,744270,744297,744305,744295,743933
7,744490,744518,744525,744517,744153
6,744750,744738,744745,744738,744374
9,744940,744959,744966,744959,744594
8,745150,745180,745186,745180,744815
11,745410,745400,745406,745402,745035
10,745580,745621,745626,745623,745255
12,745870,745841,745846,745844,745476
3,746060,746062,746067,746065,745696
4,746310,746282,746287,746286,745917
2,746500,746503,746507,746508,746137
1,746740,746724,746727,746729,746357
5,746960,746944,746947,746950,746578
6,747140,747165,747168,747171,746798
7,747430,747385,747388,747392,747019
8,747640,747606,747608,747614,747239
9,747810,747826,747828,747835,747460
10,748030,748047,748048,748056,747680
11,748240,748268,748269,748277,747900
12,748470,748488,748489,748499,748121
4,748940,748920,748922,748903,748562
3,749150,749140,749142,749124,748782
1,749380,749359,749362,749346,749002
2,749630,749579,749582,749567,749223
6,749810,749798,749802,749788,749443
5,750020,750017,750022,750010,749664
